Scheduled Principal,Curtailments,Curtailment Adjustments,Prepayment,Repurchase Principal,Other Principal Adjustments,Liquidation Principal,Principal Losses
55.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.51,0.48,0.0,0.0,0.0,0.0,0.0,0.0
55.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.34,0.0,0.0,0.0,0.0,0.0,89425.93,71480.39
87.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01,0.77,0.01,0.0,0.0,0.0,0.0,0.0
20.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.0,28.73,0.0,0.0,0.0,0.0,0.0,0.0
274.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.15,300.0,1.58,0.0,0.0,0.0,0.0,0.0
205.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314.52,0.0,0.01,0.0,0.0,0.0,0.0,0.0
47.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.53,0.17,0.0,0.0,0.0,0.0,0.0,0.0
190.19,1000.0,-25.42,0.0,0.0,0.0,0.0,0.0
327.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.66,19.06,0.0,0.0,0.0,0.0,0.0,0.0
20.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.11,83.64,0.35,0.0,0.0,0.0,0.0,0.0
37.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420.1,1.02,0.0,0.0,0.0,0.0,0.0,0.0
126.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.76,100.0,0.78,0.0,0.0,0.0,0.0,0.0
78.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.7,50.01,0.45,0.0,0.0,0.0,0.0,0.0
124.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01,0.35,0.01,199995.88,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.23,4.7,0.0,0.0,0.0,0.0,0.0,0.0
136.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,187807.5,0.0,0.0,0.0,0.0
37.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.33,65.87,0.0,0.0,0.0,0.0,0.0,0.0
995.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.82,-200.0,-1.63,0.0,0.0,0.0,0.0,0.0
31.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,-0.02,0.0,0.0,0.0,0.0,0.0
18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.31,9.14,0.0,0.0,0.0,0.0,0.0,0.0
114.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.91,27.75,0.0,0.0,0.0,0.0,0.0,0.0
7.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.88,0.0,0.01,0.0,0.0,0.0,0.0,0.0
142.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.78,0.23,0.0,0.0,0.0,0.0,0.0,0.0
58.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
36.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.67,1.3,0.0,0.0,0.0,0.0,0.0,0.0
90.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.46,0.0,0.0,0.0,0.0,0.0,0.0
59.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.5,8.41,0.0,0.0,0.0,0.0,0.0,0.0
117.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.26,0.89,0.0,0.0,0.0,0.0,0.0,0.0
36.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,73.42,0.0,0.0,0.0,0.0,0.0,0.0
56.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.59,34.34,-0.22,0.0,0.0,0.0,0.0,0.0
349.17,100.0,0.0,0.0,0.0,0.0,0.0,0.0
106.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
296.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.78,17.98,0.05,0.0,0.0,0.0,0.0,0.0
35.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.53,10.39,0.06,0.0,0.0,0.0,0.0,0.0
70.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.01,0.44,0.0,0.0,0.0,0.0,0.0,0.0
148.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391.9,66.44,0.0,0.0,0.0,0.0,0.0,0.0
119.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
